X,Y,OBJECTID,COMPKEY,COMPTYPE,SEGKEY,DISTANCE,WIDTH,UNITID,UNITTYPE,UNITDESC,BIKE_FACILITY,RACK_CAPACITY,DELINEATOR_POSTS,FINISH_TYPE,SURFACE_TYPE,INSTALL_DATE,MOUNT_TYPE,COLOR,MANUFACTURER,MODEL_TYPE,CONDITION,CONDITION_ASSESSMENT_DATE,SIDE,OWNERSHIP,CURRENT_STATUS,PRIMARYDISTRICTCD,SECONDARYDISTRICTCD,OVERRIDEYN,OVERRIDECOMMENT,SHAPE_LNG,SHAPE_LAT
1272814.07659616,251747.067061841,599,694451,16,17446,35,24,BKR-3985,BKR,NE 72ND ST 0030 BLOCK N SIDE (  10) 10 FT E/O EAST GREEN LAKE DR N                                                                                                                                                                                             ,ONST,6,Y,GALV,AC,2018/03/14 00:00:00+00,SUFMT,NONE, ,BKR-INVRU,GOOD,2018/03/14 00:00:00+00,N,SDOT,INSVC,DISTRICT6, ,N,,-122.32571601181,47.6803826323524
1269980.77400126,239979.2469538,600,517892,16,13361,225,-17,BKR-2263,BKR,WALLINGFORD AVE N 0330 BLOCK E SIDE ( 212) 20 FT S/O N 34TH ST                                                                                                                                                                                                 ,SGL,2,N,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,2018/07/03 00:00:00+00,E,SDOT,INSVC,DISTRICT4, ,N,,-122.33628274689,47.6479762823255
1270505.8243058,225358.944666818,601,651126,16,12775,13,-29,BKR-3782,BKR,SENECA ST 0050 BLOCK SE SIDE (   1) 1 FT NE/O 5TH AVE                                                                                                                                                                                                          ,ONST,6,Y,GALV,PCC,,SUFMT, , , ,GOOD,2018/01/03 00:00:00+00,SE, ,INSVC,DISTRICT7, ,N,,-122.332997234717,47.6079305988597
1281535.23007709,251154.642485231,602,517133,16,5360,590,-24,BKR-2669,BKR,35TH AVE NE 0680 BLOCK E SIDE ( 577) 60 FT S/O NE 70TH ST                                                                                                                                                                                                      ,SGL,2,N,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,2009/08/14 00:00:00+00,E,SDOT,INSVC,DISTRICT4, ,N,,-122.290273152226,47.6792169282098
1276253.31199168,228109.642589644,603,517723,16,14349,85,27,BKR-769,BKR,E MADISON ST 0170 BLOCK NW SIDE (  62) 62 FT NE/O 17TH AVE                                                                                                                                                                                                     ,SGL,2,N,GALV,PCC-PAD,2009/08/13 00:00:00+00,SUFMT,NONE,BKR-CRMTL,BKR-INVRU,GOOD,2009/07/20 00:00:00+00,NW,SDOT,INSVC,DISTRICT3, ,N,,-122.309915920807,47.6157748692427
1274248.02680562,228338.87132588,604,518612,16,1383,381,-28,BKR-753,BKR,11TH AVE 0160 BLOCK E SIDE ( 359) 41 FT S/O E OLIVE ST                                                                                                                                                                                                         ,SGL,2,N,GALV,OTHER,2009/03/18 00:00:00+00,SUFMT,NONE,BKR-CRMTL,BKR-INVRU,GOOD,2009/07/21 00:00:00+00,E,SDOT,INSVC,DISTRICT3, ,N,,-122.318062720522,47.6162974155648
1276609.51532005,219664.179668993,605,730502,16,19577,219,-17,BKR-4146,BKR,S BUSH PL 0185 BLOCK SE SIDE ( 206) 0 FT SW/O HIAWATHA PL S                                                                                                                                                                                                    ,ONST,12,N,GALV,AC,, , , , , ,,SE, , ,DISTRICT3, ,N,,-122.307815935196,47.5926446952963
1275203.6817826,227212.955932721,606,592124,16,1850,125,-21,BKR-3245,BKR,14TH AVE 0140 BLOCK E SIDE ( 105) 105 FT N/O E UNION ST                                                                                                                                                                                                        ,SGL,2,N,GALV,PCC,2012/11/15 00:00:00+00,SUFMT, ,SDOT,BKR-RLRCK,GOOD,2012/11/06 00:00:00+00,E,SDOT,INSVC,DISTRICT3, ,N,,-122.314100884383,47.6132617790737
1258920.86691794,208452.210569516,607,518176,16,21723,277,43,BKR-2718,BKR,SW ALASKA ST 0360 BLOCK S SIDE ( 265) 35 FT E/O 37TH AVE SW                                                                                                                                                                                                    ,SGL,2,N,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,2009/08/10 00:00:00+00,S,SDOT,INSVC,DISTRICT1, ,N,,-122.378575533722,47.5609617334039
1275632.73010305,242896.123884782,608,519135,16,17994,206,19.5,BKR-2111,BKR,NE CAMPUS WB PY 0130 BLOCK N SIDE ( 180) 59 FT W/O UNIVERSITY WAY NE                                                                                                                                                                                           ,SGL,2,N,GALV,PCC,,STBS,NONE,BKR-CRMTL,BKR-CRRKB,GOOD,2009/07/24 00:00:00+00,N,SDOT,INSVC,DISTRICT4, ,N,,-122.313584678028,47.6562716650155
1274569.12274195,227189.257756695,609,518800,16,1536,99,-21,BKR-1356,BKR,12TH AVE 0140 BLOCK E SIDE (  68) 68 FT N/O E MADISON ST                                                                                                                                                                                                       ,SGL,2,N,GALV,PCC,,SUFMT,NONE,OTHER,BKR-RLTYP,GOOD,2009/07/21 00:00:00+00,E,SDOT,INSVC,DISTRICT3, ,N,,-122.316671235541,47.61316332247
1265249.43383642,254004.288568154,610,519244,16,15884,339,-17,BKR-835,BKR,N 79TH ST 0010 BLOCK S SIDE ( 326) 307 FT W/O GREENWOOD AVE N                                                                                                                                                                                                  ,SGL,2,N,GALV,PCC,2009/03/10 00:00:00+00,SUFMT,NONE,BKR-CRMTL,BKR-INVRU,GOOD,2009/08/03 00:00:00+00,S,SDOT,INSVC,DISTRICT6, ,N,,-122.356600160143,47.6861632754362
1273628.744629,231417.576673031,611,517858,16,9456,159,-30,BKR-1492,BKR,BROADWAY E 0060 BLOCK E SIDE ( 146) 114 FT S/O E ROY E ST                                                                                                                                                                                                      ,SGL,2,N,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,2009/07/21 00:00:00+00,E,SDOT,INSVC,DISTRICT3, ,N,,-122.32081440232,47.6247032955124
1256632.07030758,202313.547395229,612,652791,16,9566,315,-29,BKR-3789,BKR,CALIFORNIA AVE SW 0650 BLOCK W SIDE ( 285) 285 FT S/O FAUNTLEROY WAY SW                                                                                                                                                                                        ,SGL,2,N,GALV,PCC,2016/06/24 00:00:00+00, , , , ,GOOD,2016/06/24 00:00:00+00,W, ,INSVC,DISTRICT1, ,N,,-122.387341722821,47.5440097095349
1265998.90206118,228468.57916601,613,518522,16,1019,265,33,BKR-1721,BKR,1ST AVE 0270 BLOCK SW SIDE ( 244) 36 FT SE/O CLAY ST                                                                                                                                                                                                           ,SGL,2,N,GALV,PCC,2007/12/04 00:00:00+00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,2009/07/20 00:00:00+00,SW,SDOT,INSVC,DISTRICT7, ,N,,-122.351512810988,47.61621174313
1277445.9364409,227178.010780692,614,519048,16,3106,132,17,BKR-277,BKR,21ST AVE 0140 BLOCK W SIDE ( 119) 119 FT N/O E UNION ST                                                                                                                                                                                                        ,SGL,2,N,GALV,PCC,2006/06/15 00:00:00+00,SUFMT,NONE,BKR-CRMTL,BKR-INVRU,GOOD,2009/07/22 00:00:00+00,W,SDOT,INSVC,DISTRICT3, ,N,,-122.305009106231,47.6132839048633
1279744.78956325,201501.460418388,615,516715,16,4707,490,-17,BKR-2465,BKR,30TH AVE S 0650 BLOCK W SIDE ( 477) 124 FT N/O S HOLLY ST                                                                                                                                                                                                      ,SGL,7,N,PAINT,PCC,,STBS,BLK,OTHER,BKR-RIBON,GOOD,2009/08/06 00:00:00+00,W,SDOT,INSVC,DISTRICT2, ,N,,-122.293715228626,47.5430246975528
1267087.4541903,227998.70396553,616,516963,16,2765,62,-30,BKR-1518,BKR,2ND AVE 0240 BLOCK NE SIDE (  50) 50 FT NW/O BATTERY ST                                                                                                                                                                                                        ,SGL,2,N,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,2009/07/20 00:00:00+00,NE,SDOT,INSVC,DISTRICT7, ,N,,-122.347062647029,47.6149826176653
1274814.07979821,247503.201073498,617,519193,16,12604,102,-24,BKR-2615,BKR,ROOSEVELT WAY NE 0550 BLOCK E SIDE (  79) 79 FT N/O NE 55TH ST                                                                                                                                                                                                 ,SGL,2,N,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,2009/08/17 00:00:00+00,E,SDOT,INSVC,DISTRICT4, ,N,,-122.317266290244,47.6688563375044
1265575.57943675,255946.023226142,618,517454,16,10752,332,31,BKR-2470,BKR,GREENWOOD AVE N 0850 BLOCK W SIDE ( 311) 311 FT N/O N 85TH ST                                                                                                                                                                                                  ,SGL,2,N,GALV,PCC,,SUFMT,NONE,OTHER,BKR-NCONF,GOOD,2009/08/03 00:00:00+00,W,SDOT,INSVC,DISTRICT6, ,N,,-122.355432190636,47.6915031550799
1270723.76062602,244815.057646751,619,517072,16,11791,356,-17,BKR-1620,BKR,MERIDIAN AVE N 0440 BLOCK E SIDE ( 343) 29 FT S/O N 45TH ST                                                                                                                                                                                                    ,SGL,2,N,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,2009/07/29 00:00:00+00,E,SDOT,INSVC,DISTRICT4, ,N,,-122.333651489216,47.6612708095439
1253019.23395188,216349.065553591,620,518504,16,287005,6789.60274608,17,BKR-2582,BKR,ALKI TRL 0400 BLOCK SE SIDE (6776) 2500 FT NE/O 62ND AVE SW                                                                                                                                                                                                    ,SGL,2,N,GALV,PCC,,SUFMT,NONE,OTHER,BKR-RLTYP,GOOD,2009/08/17 00:00:00+00,SE,SDOT,INSVC,DISTRICT1, ,N,,-122.403125794073,47.5822790311172
1270389.09931368,222512.751447901,621,663389,16,20729,232,29,BKR-3803,BKR,S MAIN ST 0010 BLOCK N SIDE ( 206) 206 FT E/O 1ST AVE S                                                                                                                                                                                                        ,CLSTR,4,N,OTHER,BR,, , , , ,GOOD,2017/01/19 00:00:00+00,N, ,INSVC,DISTRICT7, ,N,,-122.333245465171,47.6001230343166
1275532.37784694,244699.785902634,622,591393,16,16851,38,-24,BKR-3175,BKR,NE 45TH ST 0130 BLOCK S SIDE (  15) 15 FT E/O BROOKLYN AVE NE                                                                                                                                                                                                  ,SGL,2,N,GALV,PCC,2012/11/30 00:00:00+00,SUFMT, ,SDOT,BKR-INVRU,GOOD,2012/10/18 00:00:00+00,S,SDOT,INSVC,DISTRICT4, ,N,,-122.314132611298,47.6612101713476
1274928.60549432,241495.256107345,623,518965,16,17977,423,-28,BKR-1791,BKR,NE BOAT ST 0110 BLOCK SW SIDE ( 423) 423 FT SE/O NE BOAT WR ST                                                                                                                                                                                                 ,SGL,2,N,GALV,PCC,,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,2009/07/27 00:00:00+00,SW,SDOT,INSVC,DISTRICT4, ,N,,-122.316331697006,47.6523947548777
1258294.43350929,247797.917681798,624,618489,16,19233,299,-34,BKR-3429,BKR,NW MARKET ST 0202 BLOCK N SIDE ( 299) 78 FT E/O LEARY AVE NW                                                                                                                                                                                                   ,ONST,6,Y,GALV,AC/AC,2014/09/29 00:00:00+00, , , , ,GOOD,2014/08/21 00:00:00+00,N,SDOT,INSVC,DISTRICT6, ,N,,-122.38432371072,47.6687711854512
1266282.08548547,255555.82501775,625,517842,16,9926,232,-17,BKR-1641,BKR,DAYTON AVE N 0840 BLOCK E SIDE ( 219) 29 FT S/O N 85TH ST                                                                                                                                                                                                      ,SGL,2,N,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,2009/08/03 00:00:00+00,E,SDOT,INSVC,DISTRICT6, ,N,,-122.352532787405,47.6904719122647
1273591.86501296,240944.224362776,626,517099,16,10184,139,-34,BKR-2514,BKR,EASTLAKE AVE E 0320 BLOCK SE SIDE ( 139) 139 FT NE/O HARVARD AVE E                                                                                                                                                                                             ,SGL,2,N,GALV,PCC,,SUFMT,NONE,BKR-ARCRE,BKR-RLRCK,GOOD,2009/08/19 00:00:00+00,SE,SDOT,INSVC,DISTRICT3, ,N,,-122.321711046073,47.6508136465938
1272702.97189204,251210.68542929,627,518674,16,18080,30,-17,BKR-841,BKR,NE RAVENNA SR BV 0030 BLOCK S SIDE (  17) 17 FT E/O EAST GREEN LAKE WAY N                                                                                                                                                                                      ,SGL,2,N,GALV,PCC,2009/03/23 00:00:00+00,SUFMT,NONE,BKR-CRMTL,BKR-RLRCK,GOOD,2009/07/30 00:00:00+00,S,SDOT,INSVC,DISTRICT6, ,N,,-122.326124723287,47.6789065202672
